User_ID,Cohort_Month,Activity_Month,Month_Distance,Transaction_Value,Platform
USR-10613,2024-10,2025-03,5,47.08,iOS
USR-10613,2024-10,2025-03,5,68.25,Web
USR-10613,2024-10,2025-03,5,77.51,Web
USR-10613,2024-10,2025-03,5,82.28,Android
USR-10613,2024-10,2025-03,5,81.53,Web
USR-10614,2024-01,2024-01,0,32.45,iOS
USR-10614,2024-01,2024-01,0,12.24,iOS
USR-10614,2024-01,2024-01,0,94.98,Android
USR-10614,2024-01,2024-01,0,68.96,iOS
USR-10614,2024-01,2024-01,0,35.89,iOS
USR-10614,2024-01,2024-01,0,56.46,Android
USR-10614,2024-01,2024-01,0,85.64,iOS
USR-10614,2024-01,2024-01,0,15.93,Web
USR-10614,2024-01,2024-01,0,18.65,Web
USR-10614,2024-01,2024-01,0,56.48,Android
USR-10614,2024-01,2024-01,0,49.26,iOS
USR-10614,2024-01,2024-01,0,65.4,iOS
USR-10614,2024-01,2024-01,0,12.03,Android
USR-10614,2024-01,2024-01,0,90.1,Android
USR-10614,2024-01,2024-02,1,68.84,Android
USR-10614,2024-01,2024-02,1,62.9,Web
USR-10614,2024-01,2024-02,1,66.03,iOS
USR-10614,2024-01,2024-02,1,69.78,Web
USR-10614,2024-01,2024-02,1,58.69,iOS
USR-10614,2024-01,2024-02,1,61.37,Web
USR-10614,2024-01,2024-02,1,77.61,Android
USR-10614,2024-01,2024-02,1,51.05,iOS
USR-10614,2024-01,2024-02,1,21.36,Android
USR-10614,2024-01,2024-02,1,67.79,iOS
USR-10614,2024-01,2024-02,1,94.37,iOS
USR-10614,2024-01,2024-02,1,22.05,Android
USR-10614,2024-01,2024-02,1,92.5,Android
USR-10614,2024-01,2024-03,2,87.71,Web
USR-10614,2024-01,2024-03,2,57.16,iOS
USR-10614,2024-01,2024-03,2,81.23,iOS
USR-10614,2024-01,2024-03,2,19.33,Web
USR-10614,2024-01,2024-03,2,82.59,Web
USR-10614,2024-01,2024-03,2,42.59,Android
USR-10614,2024-01,2024-03,2,90.49,Android
USR-10614,2024-01,2024-03,2,77.75,Web
USR-10614,2024-01,2024-03,2,76.69,Web
USR-10614,2024-01,2024-03,2,38.1,Android
USR-10614,2024-01,2024-04,3,36.09,Web
USR-10614,2024-01,2024-04,3,97.97,Web
USR-10614,2024-01,2024-04,3,38.15,iOS
USR-10614,2024-01,2024-04,3,29.37,iOS
USR-10614,2024-01,2024-04,3,19.43,iOS
USR-10614,2024-01,2024-04,3,13.88,iOS
USR-10614,2024-01,2024-04,3,89.39,iOS
USR-10614,2024-01,2024-04,3,68.28,Android
USR-10614,2024-01,2024-04,3,31.03,Web
USR-10614,2024-01,2024-04,3,69.36,Android
USR-10614,2024-01,2024-04,3,55.11,iOS
USR-10614,2024-01,2024-04,3,88.1,Web
USR-10614,2024-01,2024-04,3,16.78,Web
USR-10614,2024-01,2024-05,4,68.51,iOS
USR-10614,2024-01,2024-05,4,97.26,Web
USR-10614,2024-01,2024-05,4,79.4,iOS
USR-10614,2024-01,2024-05,4,68.15,Android
USR-10614,2024-01,2024-05,4,39.53,Web
USR-10614,2024-01,2024-05,4,11.02,Android
USR-10614,2024-01,2024-05,4,90.02,Android
USR-10614,2024-01,2024-05,4,91.54,Web
USR-10614,2024-01,2024-05,4,10.17,iOS
USR-10614,2024-01,2024-06,5,52.72,Web
USR-10614,2024-01,2024-06,5,21.69,Android
USR-10614,2024-01,2024-06,5,43.21,Android
USR-10614,2024-01,2024-06,5,16.38,Android
USR-10614,2024-01,2024-06,5,33.94,iOS
USR-10614,2024-01,2024-06,5,54.95,Web
USR-10614,2024-01,2024-06,5,27.83,iOS
USR-10614,2024-01,2024-06,5,47.81,Web
USR-10614,2024-01,2024-06,5,72.75,iOS
USR-10614,2024-01,2024-06,5,97,Web
USR-10614,2024-01,2024-06,5,70.61,iOS
USR-10614,2024-01,2024-06,5,31.48,Android
USR-10614,2024-01,2024-06,5,86.05,Android
USR-10614,2024-01,2024-06,5,41.74,iOS
USR-10614,2024-01,2024-07,6,54.23,Android
USR-10614,2024-01,2024-07,6,19.89,iOS
USR-10614,2024-01,2024-07,6,61.85,Android
USR-10614,2024-01,2024-07,6,62.95,iOS
USR-10614,2024-01,2024-07,6,29.85,iOS
USR-10614,2024-01,2024-07,6,45.44,Android
USR-10614,2024-01,2024-07,6,69.47,Android
USR-10614,2024-01,2024-07,6,84.97,Web
USR-10614,2024-01,2024-08,7,75.96,Web
USR-10614,2024-01,2024-08,7,91.94,iOS
USR-10614,2024-01,2024-08,7,75.81,iOS
USR-10614,2024-01,2024-08,7,50.43,Web
USR-10614,2024-01,2024-08,7,68.36,Android
USR-10614,2024-01,2024-08,7,39.51,Android
USR-10614,2024-01,2024-08,7,51.35,Android
USR-10614,2024-01,2024-08,7,49.86,Android
USR-10614,2024-01,2024-08,7,62.49,Web
USR-10614,2024-01,2024-09,8,87.04,Web
USR-10614,2024-01,2024-09,8,62.37,Web
USR-10614,2024-01,2024-09,8,81.64,iOS
USR-10614,2024-01,2024-09,8,78.08,Android
USR-10614,2024-01,2024-09,8,60.19,iOS
USR-10614,2024-01,2024-09,8,41.39,Android
USR-10614,2024-01,2024-09,8,43.56,Web
USR-10614,2024-01,2024-09,8,41.53,iOS
USR-10614,2024-01,2024-09,8,96.72,Web
USR-10614,2024-01,2024-09,8,72.48,iOS
USR-10614,2024-01,2024-09,8,14,Android
USR-10614,2024-01,2024-09,8,97.46,iOS
USR-10614,2024-01,2024-10,9,90.5,iOS
USR-10614,2024-01,2024-10,9,15.17,Web
USR-10614,2024-01,2024-10,9,70.97,Web
USR-10614,2024-01,2024-10,9,27.06,iOS
USR-10614,2024-01,2024-10,9,54.55,Web
USR-10614,2024-01,2024-10,9,19.46,Web
USR-10614,2024-01,2024-10,9,85.12,Web
USR-10614,2024-01,2024-10,9,32.13,Web
USR-10614,2024-01,2024-11,10,71.81,iOS
USR-10614,2024-01,2024-11,10,51.98,Android
USR-10614,2024-01,2024-11,10,94.1,iOS
USR-10614,2024-01,2024-11,10,99.51,iOS
USR-10614,2024-01,2024-11,10,83.97,Web
USR-10614,2024-01,2024-11,10,81.33,Android
USR-10614,2024-01,2024-11,10,76.8,Android
USR-10614,2024-01,2024-11,10,37.22,Android
USR-10614,2024-01,2024-11,10,50.76,iOS
USR-10614,2024-01,2024-11,10,82.48,Web
USR-10614,2024-01,2024-11,10,87.98,iOS
USR-10614,2024-01,2024-11,10,88.83,Android
USR-10614,2024-01,2024-11,10,13.49,iOS
USR-10614,2024-01,2024-11,10,71.15,Web
USR-10615,2024-01,2024-01,0,82.36,Android
USR-10615,2024-01,2024-01,0,97.5,Android
USR-10615,2024-01,2024-01,0,44.12,iOS
USR-10615,2024-01,2024-01,0,38.47,Web
USR-10615,2024-01,2024-01,0,45.96,Web
USR-10615,2024-01,2024-01,0,37.8,Web
USR-10615,2024-01,2024-01,0,35.48,Android
USR-10615,2024-01,2024-01,0,53.88,iOS
USR-10615,2024-01,2024-01,0,83.73,Android
USR-10615,2024-01,2024-01,0,87.74,Web
USR-10615,2024-01,2024-01,0,82.84,iOS
USR-10615,2024-01,2024-01,0,51.66,iOS
USR-10615,2024-01,2024-02,1,39.52,iOS
USR-10615,2024-01,2024-02,1,73.75,iOS
USR-10615,2024-01,2024-02,1,21.55,iOS
USR-10615,2024-01,2024-02,1,12.66,Android
USR-10615,2024-01,2024-02,1,22.62,iOS
USR-10615,2024-01,2024-02,1,47.14,Android
USR-10615,2024-01,2024-02,1,61.86,iOS
USR-10615,2024-01,2024-02,1,13.39,iOS
USR-10615,2024-01,2024-02,1,47.77,iOS
USR-10615,2024-01,2024-02,1,51.96,iOS
USR-10615,2024-01,2024-02,1,93.47,Android
USR-10615,2024-01,2024-03,2,33.01,iOS
USR-10615,2024-01,2024-03,2,26.21,iOS
USR-10615,2024-01,2024-03,2,60.69,iOS
USR-10615,2024-01,2024-03,2,13.6,iOS
USR-10615,2024-01,2024-03,2,36.44,Web
USR-10615,2024-01,2024-03,2,82.06,Web
USR-10615,2024-01,2024-03,2,31.58,Web
USR-10615,2024-01,2024-03,2,55.67,Web
USR-10615,2024-01,2024-03,2,51,iOS
USR-10615,2024-01,2024-04,3,22.22,Web
USR-10615,2024-01,2024-04,3,24.42,Android
USR-10615,2024-01,2024-04,3,64.89,iOS
USR-10615,2024-01,2024-04,3,50.68,Android
USR-10615,2024-01,2024-04,3,64.01,Android
USR-10615,2024-01,2024-04,3,31.42,iOS
USR-10615,2024-01,2024-04,3,19.87,Android
USR-10615,2024-01,2024-04,3,59.11,iOS
USR-10615,2024-01,2024-04,3,16.39,iOS
USR-10615,2024-01,2024-04,3,54.69,Web
USR-10615,2024-01,2024-04,3,40.85,Android
USR-10615,2024-01,2024-04,3,85.28,Web
USR-10615,2024-01,2024-04,3,76.09,Android
USR-10615,2024-01,2024-05,4,76.55,iOS
USR-10615,2024-01,2024-05,4,69.14,iOS
USR-10615,2024-01,2024-05,4,90.09,Android
USR-10615,2024-01,2024-05,4,37.42,iOS
USR-10615,2024-01,2024-05,4,38.38,Web
USR-10615,2024-01,2024-05,4,53.6,Android
USR-10615,2024-01,2024-05,4,25.16,Web
USR-10615,2024-01,2024-05,4,57.87,Android
USR-10615,2024-01,2024-05,4,16.26,iOS
USR-10615,2024-01,2024-05,4,17.74,Web
USR-10615,2024-01,2024-05,4,76.28,Web
USR-10615,2024-01,2024-06,5,41.52,Android
USR-10615,2024-01,2024-06,5,43.6,Android
USR-10615,2024-01,2024-06,5,13.12,Web
USR-10615,2024-01,2024-06,5,79.83,Android
USR-10615,2024-01,2024-06,5,20.76,Android
USR-10615,2024-01,2024-06,5,15.31,iOS
USR-10615,2024-01,2024-06,5,15.58,Android
USR-10615,2024-01,2024-06,5,92.32,Android
USR-10615,2024-01,2024-07,6,36.9,Web
USR-10615,2024-01,2024-07,6,11.67,Android
USR-10615,2024-01,2024-07,6,69.53,Web
USR-10615,2024-01,2024-07,6,80.98,iOS
USR-10615,2024-01,2024-07,6,99.36,Android
USR-10615,2024-01,2024-07,6,41.77,Android
USR-10615,2024-01,2024-07,6,47.9,Web
USR-10615,2024-01,2024-07,6,30.66,Android
USR-10615,2024-01,2024-07,6,33.29,iOS
USR-10615,2024-01,2024-07,6,45.85,iOS
USR-10615,2024-01,2024-07,6,40.68,Web
USR-10615,2024-01,2024-07,6,30.58,Web
USR-10615,2024-01,2024-07,6,80.42,Web
USR-10615,2024-01,2024-07,6,73.6,Android
USR-10615,2024-01,2024-08,7,58.11,Android
USR-10615,2024-01,2024-08,7,25.64,Web
USR-10615,2024-01,2024-08,7,53.44,Android
USR-10615,2024-01,2024-08,7,42.02,Android
USR-10615,2024-01,2024-08,7,54.33,iOS
USR-10615,2024-01,2024-08,7,75.26,Android
USR-10615,2024-01,2024-08,7,45.74,Web
USR-10615,2024-01,2024-08,7,83.64,iOS
USR-10615,2024-01,2024-08,7,30.66,Web
USR-10615,2024-01,2024-08,7,92.3,iOS
USR-10615,2024-01,2024-08,7,51.29,iOS
USR-10615,2024-01,2024-09,8,11.17,Web
USR-10615,2024-01,2024-09,8,65.31,iOS
USR-10615,2024-01,2024-09,8,92.19,Android
USR-10615,2024-01,2024-09,8,78.08,Android
USR-10615,2024-01,2024-09,8,21.11,Web
USR-10615,2024-01,2024-09,8,17.5,iOS
USR-10615,2024-01,2024-09,8,81.67,Android
USR-10615,2024-01,2024-09,8,95.32,Android
USR-10615,2024-01,2024-09,8,45.38,Web
USR-10615,2024-01,2024-09,8,94.82,Android
USR-10615,2024-01,2024-09,8,31.29,iOS
USR-10615,2024-01,2024-10,9,35.06,Android
USR-10615,2024-01,2024-10,9,69.41,Android
USR-10615,2024-01,2024-10,9,43.55,Web
USR-10615,2024-01,2024-10,9,82.5,iOS
USR-10615,2024-01,2024-10,9,69.88,Android
USR-10615,2024-01,2024-10,9,88.72,Android
USR-10615,2024-01,2024-10,9,46.79,Android
USR-10615,2024-01,2024-10,9,33.93,Web
USR-10615,2024-01,2024-11,10,39.14,Web
USR-10615,2024-01,2024-11,10,94.88,Android
USR-10615,2024-01,2024-11,10,88.23,Web
USR-10615,2024-01,2024-11,10,78.83,iOS
USR-10615,2024-01,2024-11,10,76.82,Web
USR-10615,2024-01,2024-11,10,46.38,Web
USR-10615,2024-01,2024-11,10,40.04,Web
USR-10615,2024-01,2024-11,10,57.3,Web
USR-10615,2024-01,2024-11,10,11.78,Android
USR-10615,2024-01,2024-11,10,30.98,Android
USR-10615,2024-01,2024-11,10,82.81,Web
USR-10615,2024-01,2024-11,10,93.1,Web
USR-10615,2024-01,2024-11,10,98.91,Android
USR-10615,2024-01,2024-11,10,91.59,iOS
USR-10615,2024-01,2024-12,11,50.48,Android
USR-10615,2024-01,2024-12,11,15.75,Web
USR-10615,2024-01,2024-12,11,50.27,Web
USR-10615,2024-01,2024-12,11,57.49,Web
USR-10615,2024-01,2024-12,11,33.2,Android
USR-10615,2024-01,2024-12,11,97.2,Web
USR-10615,2024-01,2024-12,11,16.86,iOS
USR-10615,2024-01,2024-12,11,51.14,Web
USR-10615,2024-01,2024-12,11,77.29,Android
USR-10615,2024-01,2024-12,11,44.94,Android
USR-10615,2024-01,2024-12,11,81.46,Web
USR-10615,2024-01,2024-12,11,39.03,Android
USR-10615,2024-01,2024-12,11,16.41,iOS
USR-10615,2024-01,2024-12,11,12.24,iOS
USR-10616,2024-05,2024-05,0,30.97,iOS
USR-10616,2024-05,2024-05,0,10.58,iOS
USR-10616,2024-05,2024-05,0,11.44,iOS
USR-10616,2024-05,2024-05,0,39.06,Android
USR-10616,2024-05,2024-05,0,86.72,iOS
USR-10616,2024-05,2024-05,0,21.62,Web
USR-10616,2024-05,2024-05,0,92.75,iOS
USR-10616,2024-05,2024-05,0,51.99,Android
USR-10616,2024-05,2024-06,1,97.83,Web
USR-10616,2024-05,2024-06,1,89.76,Android
USR-10616,2024-05,2024-06,1,79.19,iOS
USR-10616,2024-05,2024-06,1,69.57,Web
USR-10616,2024-05,2024-06,1,91.73,Web
USR-10616,2024-05,2024-06,1,70.71,Web
USR-10616,2024-05,2024-06,1,11.21,iOS
USR-10616,2024-05,2024-06,1,59.66,Android
USR-10616,2024-05,2024-06,1,62.17,Web
USR-10616,2024-05,2024-06,1,16.78,Web
USR-10616,2024-05,2024-06,1,63.99,Web
USR-10616,2024-05,2024-07,2,94.22,Web
USR-10616,2024-05,2024-07,2,64.75,iOS
USR-10616,2024-05,2024-07,2,82.38,Web
USR-10616,2024-05,2024-07,2,23.91,Android
USR-10616,2024-05,2024-07,2,96.74,iOS
USR-10616,2024-05,2024-07,2,17.56,iOS
USR-10616,2024-05,2024-07,2,85.47,Web
USR-10616,2024-05,2024-07,2,15.56,iOS
USR-10616,2024-05,2024-07,2,50.53,iOS
USR-10616,2024-05,2024-07,2,48.89,Web
USR-10616,2024-05,2024-08,3,41.21,Web
USR-10616,2024-05,2024-08,3,15.81,iOS
USR-10616,2024-05,2024-08,3,71.56,iOS
USR-10616,2024-05,2024-08,3,96.51,Web
USR-10616,2024-05,2024-08,3,95.36,Web
USR-10616,2024-05,2024-08,3,49.44,Android
USR-10616,2024-05,2024-08,3,92.85,iOS
USR-10616,2024-05,2024-08,3,93.51,iOS
USR-10616,2024-05,2024-08,3,66.74,iOS
USR-10616,2024-05,2024-08,3,65.28,iOS
USR-10616,2024-05,2024-08,3,55.92,Android
USR-10616,2024-05,2024-09,4,83.65,Web
USR-10616,2024-05,2024-09,4,34.19,Android
USR-10616,2024-05,2024-09,4,10.24,Android
USR-10616,2024-05,2024-09,4,72.8,iOS
USR-10616,2024-05,2024-09,4,59.65,Web
USR-10616,2024-05,2024-09,4,29.71,Android
USR-10616,2024-05,2024-09,4,42.63,Web
USR-10616,2024-05,2024-09,4,94.32,Android
USR-10616,2024-05,2024-09,4,21.21,Web
USR-10616,2024-05,2024-09,4,92.49,Web
USR-10616,2024-05,2024-09,4,74.44,Android
USR-10616,2024-05,2024-09,4,60.89,Web
USR-10616,2024-05,2024-09,4,47.57,Web
USR-10616,2024-05,2024-10,5,88.51,Web
USR-10616,2024-05,2024-10,5,60.56,Web
USR-10616,2024-05,2024-10,5,29.35,iOS
USR-10616,2024-05,2024-10,5,61.86,Web
USR-10616,2024-05,2024-10,5,51.55,iOS
USR-10616,2024-05,2024-10,5,89.7,iOS
USR-10616,2024-05,2024-10,5,82.32,Web
USR-10616,2024-05,2024-10,5,95.12,Web
USR-10616,2024-05,2024-10,5,48.6,Android
USR-10616,2024-05,2024-10,5,16.01,Android
USR-10616,2024-05,2024-10,5,46.63,Android
USR-10616,2024-05,2024-10,5,58.77,Android
USR-10616,2024-05,2024-10,5,94.88,Android
USR-10616,2024-05,2024-11,6,56.34,Web
USR-10616,2024-05,2024-11,6,18.62,Android
USR-10616,2024-05,2024-11,6,90.84,iOS
USR-10616,2024-05,2024-11,6,55.74,iOS
USR-10616,2024-05,2024-11,6,68.84,Web
USR-10616,2024-05,2024-11,6,94.35,Android
USR-10616,2024-05,2024-11,6,46.37,iOS
USR-10616,2024-05,2024-11,6,78.98,iOS
USR-10616,2024-05,2024-11,6,64.02,Android
USR-10616,2024-05,2024-11,6,77.62,iOS
USR-10616,2024-05,2024-11,6,66.16,Web
USR-10616,2024-05,2024-11,6,60.16,iOS
USR-10616,2024-05,2024-12,7,86.68,Android
USR-10616,2024-05,2024-12,7,97.62,iOS
USR-10616,2024-05,2024-12,7,49.04,Web
USR-10616,2024-05,2024-12,7,81.14,Web
USR-10616,2024-05,2024-12,7,25.65,Web
USR-10616,2024-05,2024-12,7,22.16,Web
USR-10616,2024-05,2024-12,7,83.36,Web
USR-10616,2024-05,2024-12,7,21.75,Web
USR-10616,2024-05,2024-12,7,51.91,iOS
USR-10616,2024-05,2025-01,8,57.3,Web
USR-10616,2024-05,2025-01,8,33.21,Web
USR-10616,2024-05,2025-01,8,77.49,Web
USR-10616,2024-05,2025-01,8,40.75,iOS
USR-10616,2024-05,2025-01,8,90.02,Android
USR-10616,2024-05,2025-01,8,16.59,Android
USR-10616,2024-05,2025-01,8,26.92,Android
USR-10616,2024-05,2025-01,8,17.96,Android
USR-10616,2024-05,2025-02,9,89.19,Web
USR-10616,2024-05,2025-02,9,84.92,Web
USR-10616,2024-05,2025-02,9,90.77,Android
USR-10616,2024-05,2025-02,9,54.03,Android
USR-10616,2024-05,2025-02,9,75.62,Android
USR-10616,2024-05,2025-02,9,49.12,Web
USR-10616,2024-05,2025-02,9,60.9,iOS
USR-10616,2024-05,2025-02,9,10.71,iOS
USR-10616,2024-05,2025-02,9,41.11,Web
USR-10616,2024-05,2025-02,9,39.04,Android
USR-10616,2024-05,2025-02,9,19.88,iOS
USR-10616,2024-05,2025-02,9,43.96,iOS
USR-10616,2024-05,2025-02,9,24.46,Android
USR-10616,2024-05,2025-02,9,35.66,iOS
USR-10617,2024-10,2024-10,0,33.97,Android
USR-10617,2024-10,2024-10,0,97.98,iOS
USR-10617,2024-10,2024-10,0,83.3,Android
USR-10617,2024-10,2024-10,0,49.59,Web
USR-10617,2024-10,2024-10,0,46.35,Web
USR-10617,2024-10,2024-10,0,43.11,Web
USR-10617,2024-10,2024-10,0,28.9,Web
USR-10617,2024-10,2024-10,0,23.32,iOS
USR-10617,2024-10,2024-11,1,65.78,iOS
USR-10617,2024-10,2024-11,1,32.26,iOS
USR-10617,2024-10,2024-11,1,51.99,Web
USR-10617,2024-10,2024-11,1,95.34,iOS
USR-10617,2024-10,2024-11,1,52.85,iOS
USR-10617,2024-10,2024-11,1,38.05,Web
USR-10617,2024-10,2024-11,1,61.25,Android
USR-10617,2024-10,2024-11,1,66.37,Web
USR-10617,2024-10,2024-11,1,21.55,iOS
USR-10617,2024-10,2024-11,1,89.73,Web
USR-10617,2024-10,2024-12,2,14.2,Android
USR-10617,2024-10,2024-12,2,39.82,Web
USR-10617,2024-10,2024-12,2,79,Web
USR-10617,2024-10,2024-12,2,71.01,Web
USR-10617,2024-10,2024-12,2,22.83,Web
USR-10617,2024-10,2024-12,2,65.5,iOS
USR-10617,2024-10,2024-12,2,10.97,Android
USR-10617,2024-10,2024-12,2,64.18,Android
USR-10617,2024-10,2024-12,2,23.79,iOS
USR-10617,2024-10,2024-12,2,67.78,Android
USR-10617,2024-10,2024-12,2,80.33,Android
USR-10617,2024-10,2024-12,2,47.22,Web
USR-10618,2024-03,2024-03,0,13.91,iOS
USR-10618,2024-03,2024-03,0,75.4,Android
USR-10618,2024-03,2024-03,0,61.91,Android
USR-10618,2024-03,2024-03,0,40.98,iOS
USR-10618,2024-03,2024-03,0,69.58,iOS
USR-10618,2024-03,2024-03,0,73.99,Web
USR-10618,2024-03,2024-03,0,24.06,Web
USR-10618,2024-03,2024-03,0,39.22,Android
USR-10619,2024-08,2024-08,0,20.06,iOS
USR-10619,2024-08,2024-08,0,43.92,iOS
USR-10619,2024-08,2024-08,0,89.11,Web
USR-10619,2024-08,2024-08,0,54.74,Web
USR-10619,2024-08,2024-08,0,23.4,Web
USR-10619,2024-08,2024-08,0,56.43,Web
USR-10619,2024-08,2024-08,0,34.06,iOS
USR-10619,2024-08,2024-08,0,21.38,iOS
USR-10619,2024-08,2024-08,0,57.41,iOS
USR-10619,2024-08,2024-09,1,76.9,Web
USR-10619,2024-08,2024-09,1,10.71,iOS
USR-10619,2024-08,2024-09,1,18.17,iOS
USR-10619,2024-08,2024-09,1,53.92,iOS
USR-10619,2024-08,2024-09,1,48.75,Android
USR-10619,2024-08,2024-09,1,53.36,iOS
USR-10619,2024-08,2024-09,1,11.86,Android
USR-10619,2024-08,2024-09,1,86.13,Android
USR-10619,2024-08,2024-09,1,32.38,Web
USR-10619,2024-08,2024-09,1,86.71,Web
USR-10619,2024-08,2024-10,2,29.07,Web
USR-10619,2024-08,2024-10,2,94.43,Android
USR-10619,2024-08,2024-10,2,79.03,iOS
USR-10619,2024-08,2024-10,2,78.9,iOS
USR-10619,2024-08,2024-10,2,18.68,Web
USR-10619,2024-08,2024-10,2,69.75,Android
USR-10619,2024-08,2024-10,2,80.05,Web
USR-10619,2024-08,2024-10,2,60.47,Android
USR-10619,2024-08,2024-10,2,81.6,iOS
USR-10619,2024-08,2024-10,2,36.39,iOS
USR-10619,2024-08,2024-11,3,24.31,Android
USR-10619,2024-08,2024-11,3,61.89,iOS
USR-10619,2024-08,2024-11,3,83.27,Web
USR-10619,2024-08,2024-11,3,86.95,iOS
USR-10619,2024-08,2024-11,3,98.64,Web
USR-10619,2024-08,2024-11,3,21.12,Android
USR-10619,2024-08,2024-11,3,52.31,iOS
USR-10619,2024-08,2024-11,3,91.4,Web
USR-10619,2024-08,2024-11,3,28.01,Android
USR-10619,2024-08,2024-11,3,50.43,Android
USR-10619,2024-08,2024-11,3,84.16,iOS
USR-10619,2024-08,2024-11,3,24,iOS
USR-10619,2024-08,2024-12,4,81.77,Web
USR-10619,2024-08,2024-12,4,64.62,Android
USR-10619,2024-08,2024-12,4,92.81,Android
USR-10619,2024-08,2024-12,4,56.18,iOS
USR-10619,2024-08,2024-12,4,70.98,Web
USR-10619,2024-08,2024-12,4,34.25,iOS
USR-10619,2024-08,2024-12,4,47.55,Android
USR-10619,2024-08,2024-12,4,85.31,Web
USR-10619,2024-08,2024-12,4,96.93,Android
USR-10619,2024-08,2024-12,4,89.4,Web
USR-10619,2024-08,2024-12,4,17.16,Android
USR-10619,2024-08,2025-01,5,29.56,Web
USR-10619,2024-08,2025-01,5,98.76,Android
USR-10619,2024-08,2025-01,5,84.01,Android
USR-10619,2024-08,2025-01,5,57.58,Android
USR-10619,2024-08,2025-01,5,90.11,Web
USR-10619,2024-08,2025-01,5,24.94,Android
USR-10619,2024-08,2025-01,5,42.5,iOS
USR-10619,2024-08,2025-01,5,22.29,Android
USR-10619,2024-08,2025-01,5,23.51,Web
USR-10619,2024-08,2025-01,5,71.25,Web
USR-10619,2024-08,2025-01,5,40.58,Web
USR-10619,2024-08,2025-02,6,35.02,Web
USR-10619,2024-08,2025-02,6,16.41,iOS
USR-10619,2024-08,2025-02,6,32.64,Android
USR-10619,2024-08,2025-02,6,87.9,Web
USR-10619,2024-08,2025-02,6,29.71,iOS
USR-10619,2024-08,2025-02,6,36.56,iOS
USR-10619,2024-08,2025-02,6,14.56,Web
USR-10619,2024-08,2025-02,6,84.29,Web
USR-10619,2024-08,2025-02,6,37.77,iOS
USR-10619,2024-08,2025-02,6,50.38,Android
USR-10619,2024-08,2025-02,6,49.58,Android
USR-10619,2024-08,2025-02,6,81.96,Web
USR-10619,2024-08,2025-03,7,28.82,Web
USR-10619,2024-08,2025-03,7,78.56,Android
USR-10619,2024-08,2025-03,7,87.6,Android
USR-10619,2024-08,2025-03,7,90.59,Android
USR-10619,2024-08,2025-03,7,24.33,iOS
USR-10619,2024-08,2025-03,7,88.54,Web
USR-10619,2024-08,2025-03,7,10.86,iOS
USR-10619,2024-08,2025-03,7,32.99,Android
USR-10619,2024-08,2025-03,7,56.6,Android
USR-10619,2024-08,2025-03,7,72.52,iOS
USR-10619,2024-08,2025-03,7,57.07,iOS
USR-10619,2024-08,2025-03,7,43.37,iOS
USR-10619,2024-08,2025-03,7,70.8,Android
USR-10619,2024-08,2025-04,8,79.81,Web
USR-10619,2024-08,2025-04,8,98.27,Android
USR-10619,2024-08,2025-04,8,75.64,Web
USR-10619,2024-08,2025-04,8,36.92,Web
USR-10619,2024-08,2025-04,8,13.12,Web
USR-10619,2024-08,2025-04,8,62.01,iOS
USR-10619,2024-08,2025-04,8,85.23,iOS
USR-10619,2024-08,2025-04,8,72.49,Android
USR-10619,2024-08,2025-04,8,34.23,Android
USR-10619,2024-08,2025-04,8,88.56,Web
USR-10619,2024-08,2025-04,8,14.68,Web
USR-10619,2024-08,2025-05,9,79.21,Web
USR-10619,2024-08,2025-05,9,21.8,Web
USR-10619,2024-08,2025-05,9,38.86,Android
USR-10619,2024-08,2025-05,9,30.99,iOS
USR-10619,2024-08,2025-05,9,36.5,Android
USR-10619,2024-08,2025-05,9,97.76,iOS
USR-10619,2024-08,2025-05,9,43.37,Web
USR-10619,2024-08,2025-05,9,56.32,Web
USR-10619,2024-08,2025-05,9,62.03,Web
USR-10619,2024-08,2025-05,9,38.12,iOS
USR-10620,2024-05,2024-05,0,97.23,Web
USR-10620,2024-05,2024-05,0,53.25,Android
USR-10620,2024-05,2024-05,0,26.78,Android
USR-10620,2024-05,2024-05,0,18.42,iOS
USR-10620,2024-05,2024-05,0,19.47,Android
USR-10620,2024-05,2024-05,0,37.1,iOS
USR-10620,2024-05,2024-05,0,73.36,Web
USR-10620,2024-05,2024-05,0,50.46,Android
USR-10620,2024-05,2024-05,0,91.92,Web
USR-10620,2024-05,2024-05,0,95.84,iOS
USR-10620,2024-05,2024-05,0,35.79,Android
USR-10620,2024-05,2024-06,1,69.77,iOS
USR-10620,2024-05,2024-06,1,66.04,Android
USR-10620,2024-05,2024-06,1,29.37,Android
USR-10620,2024-05,2024-06,1,37.09,Web
USR-10620,2024-05,2024-06,1,29.79,iOS
USR-10620,2024-05,2024-06,1,16.16,iOS
USR-10620,2024-05,2024-06,1,38.72,Web
USR-10620,2024-05,2024-06,1,61.76,iOS
USR-10620,2024-05,2024-06,1,39.56,Web
USR-10620,2024-05,2024-06,1,30.72,Android
USR-10620,2024-05,2024-06,1,55.92,Android
USR-10620,2024-05,2024-06,1,60.06,Web
USR-10620,2024-05,2024-07,2,90.97,Web
USR-10620,2024-05,2024-07,2,31.97,Android
USR-10620,2024-05,2024-07,2,83.15,Android
USR-10620,2024-05,2024-07,2,90.18,iOS
USR-10620,2024-05,2024-07,2,72.15,iOS
USR-10620,2024-05,2024-07,2,89.59,Web
USR-10620,2024-05,2024-07,2,84.44,Android
